Footpath ID,Road Name,Road ID,Area,Displacement,Position,ERP,Side,Asset,Zone,Type,Fault,Cause,Size,Length,Width,Grade,Comments,Inspection Date,Easting,Northing,Latitude,Longitude,FaultTime,Photo,Inspector,Seq,FaultNo
2027,ALFRED ST,5,NCC,Kerb,4,40,R,Footpath,Urban,Slurry Seal,Scabbing,Age,1x5,1,5,4,,19-Nov-19,1933932,5623177,-39.476213,176.881979,27/11/2019 8:15,6286,,116,1553
2027,ALFRED ST,5,NCC,Kerb,4,63,R,Footpath,Urban,Slurry Seal,Broken,Vehicles,1x5,1,5,5,,19-Nov-19,1933923,5623156,-39.476406,176.881888,27/11/2019 8:15,6269,,117,1552
2027,ALFRED ST,5,NCC,Kerb,4,69,R,Footpath,Urban,Slurry Seal,Broken,Vehicles,1x5,1,5,3,,19-Nov-19,1933921,5623151,-39.476457,176.881865,27/11/2019 8:15,6262,,118,1551
2027,ALFRED ST,5,NCC,Kerb,2,83,R,Footpath,Urban,Slurry Seal,Scabbing,Age,1x5,1,5,4,,19-Nov-19,1933916,5623138,-39.476576,176.881812,27/11/2019 8:15,6250,,119,1550
2027,ALFRED ST,5,NCC,Kerb,2,92,R,Footpath,Urban,Slurry Seal,Hole,Age,1x5,1,5,3,,19-Nov-19,1933912,5623129,-39.476652,176.881778,27/11/2019 8:15,6246,,120,1549
2027,ALFRED ST,5,NCC,Kerb,2,112,R,Footpath,Urban,Slurry Seal,Scabbing,Vehicles,2x5,2,5,3,,19-Nov-19,1933905,5623111,-39.476822,176.881701,27/11/2019 8:14,6228,,121,1548
1458,ALLEN BERRY AVE,6,NCC,Middle,51-187B (Opposite #44),67,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1934040,5618230,-39.520649,176.885714,17/12/2019 8:11,7013,,122,12977
1455,ALLEN BERRY AVE,6,NCC,Middle,33,204,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933953,5618336,-39.519723,176.884653,17/12/2019 7:22,4087,,123,12870
1454,ALLEN BERRY AVE,6,NCC,Middle,31 (Opposite #30),221,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1933942,5618350,-39.519609,176.884519,15/01/2020 11:06,1544,,124,17646
1454,ALLEN BERRY AVE,6,NCC,Middle,31 (Opposite #30),224,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1933940,5618352,-39.519589,176.884495,15/01/2020 11:06,1538,,125,17645
1454,ALLEN BERRY AVE,6,NCC,Middle,27 (Opposite #28),254,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933920,5618375,-39.519387,176.884252,17/12/2019 7:22,4113,,126,12871
1454,ALLEN BERRY AVE,6,NCC,Middle,25-1A,275,L,Footpath,Urban,Concrete,Crack,Vehicles,3x1,3,1.4,5,,19-Nov-19,1933908,5618392,-39.519243,176.884095,17/12/2019 7:23,4137,,127,12872
1454,ALLEN BERRY AVE,6,NCC,Middle,23,293,L,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.4,4,,19-Nov-19,1933897,5618406,-39.519119,176.88396,17/12/2019 7:23,4154,,128,12873
1453,ALLEN BERRY AVE,6,NCC,Kerb,19,310,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1933887,5618420,-39.519,176.88384,17/12/2019 7:24,4187,,129,12875
1453,ALLEN BERRY AVE,6,NCC,Kerb,19,310,L,Footpath,Urban,Concrete,Scabbing,Utility Contractor,1x1,1,1.4,5,,19-Nov-19,1933887,5618420,-39.519,176.88384,17/12/2019 7:24,4182,,130,12874
1453,ALLEN BERRY AVE,6,NCC,Kerb,19 (Opposite #10),434,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933809,5618516,-39.518165,176.882888,17/12/2019 7:25,4251,,131,12876
1453,ALLEN BERRY AVE,6,NCC,Kerb,19 (Opposite #8),443,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933803,5618523,-39.518105,176.882817,17/12/2019 7:25,4261,,132,12877
1453,ALLEN BERRY AVE,6,NCC,Kerb,13-69 (Opposite #6),456,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1933795,5618533,-39.518019,176.882716,17/12/2019 7:25,4278,,133,12878
1453,ALLEN BERRY AVE,6,NCC,Kerb,13-69 (Opposite #6),458,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933794,5618534,-39.518005,176.8827,17/12/2019 7:25,4286,,134,12879
1453,ALLEN BERRY AVE,6,NCC,Kerb,13-69 (Opposite #6),468,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933787,5618542,-39.517938,176.882622,17/12/2019 7:25,4296,,135,12880
1453,ALLEN BERRY AVE,6,NCC,Kerb,13-69 (Opposite #6),470,L,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933786,5618544,-39.517925,176.882606,17/12/2019 7:26,4303,,136,12881
1453,ALLEN BERRY AVE,6,NCC,Kerb,13-69 (Opposite #2),475,L,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933783,5618548,-39.517892,176.882567,17/12/2019 7:26,4316,,137,12882
2856,ALLEN BERRY AVE,6,NCC,Middle,42 (Opposite #49-5/18),75,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1934048,5618247,-39.520494,176.885801,17/12/2019 7:14,3592,,138,12853
2856,ALLEN BERRY AVE,6,NCC,Middle,(Opposite #45),108,R,Pram Crossing,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1934028,5618273,-39.520268,176.885553,17/12/2019 7:13,3572,,139,12852
2855,ALLEN BERRY AVE,6,NCC,Middle,36,160,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933995,5618311,-39.519935,176.885151,17/12/2019 7:08,3276,,140,12839
2852,ALLEN BERRY AVE,6,NCC,Middle,30 (Opposite #33),220,R,Pram Crossing,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933958,5618360,-39.519507,176.8847,17/12/2019 6:55,2478,,141,12808
2851,ALLEN BERRY AVE,6,NCC,Middle,(Opposite #19),316,R,Pram Crossing,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933894,5618434,-39.518872,176.88392,17/12/2019 6:26,715,,142,12742
2851,ALLEN BERRY AVE,6,NCC,Middle,16 (Opposite #19),384,R,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933852,5618487,-39.518411,176.883403,17/12/2019 6:25,668,,143,12739
2851,ALLEN BERRY AVE,6,NCC,Middle,10 (Opposite #19),430,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1933823,5618522,-39.518105,176.883043,17/12/2019 6:24,623,,144,12738
2851,ALLEN BERRY AVE,6,NCC,Middle,6 (Opposite #13-69),470,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933797,5618553,-39.517834,176.88273,17/12/2019 6:24,584,,145,12736
2851,ALLEN BERRY AVE,6,NCC,Middle,2 (Opposite #13-69),484,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933788,5618564,-39.51774,176.882621,17/12/2019 6:23,572,,146,12735
2851,ALLEN BERRY AVE,6,NCC,Middle,(Opposite #13-69),496,R,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.4,3,,19-Nov-19,1933781,5618573,-39.517662,176.882532,17/12/2019 6:23,562,,147,12734
2851,ALLEN BERRY AVE,6,NCC,Middle,(Opposite #13-69),514,R,Pram Crossing,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1933772,5618588,-39.517529,176.88242,17/12/2019 6:23,530,,148,12732
1679,ALLEY PL,7,NCC,Middle,3 (Opposite #4),44,L,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.4,3,,19-Nov-19,1929840,5615770,-39.544387,176.838176,10/01/2020 11:51,15999,,149,17188
3061,ALLEY PL,7,NCC,Middle,2,8,R,Pram Crossing,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1929877,5615761,-39.544449,176.838609,10/01/2020 11:53,16155,,150,17194
3061,ALLEY PL,7,NCC,Middle,2,23,R,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1929863,5615768,-39.544389,176.838452,10/01/2020 11:53,16124,,151,17192
3061,ALLEY PL,7,NCC,Middle,2,33,R,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.4,3,,19-Nov-19,1929855,5615773,-39.544351,176.838352,10/01/2020 11:53,16105,,152,17191
3061,ALLEY PL,7,NCC,Middle,6 (Opposite #3),58,R,Footpath,Urban,Concrete,Obstruction,Plant Growth,1x1,1,1.4,3,,19-Nov-19,1929832,5615782,-39.544282,176.838075,10/01/2020 11:52,16088,,153,17190
669,ALPERS TERRACE,8,NCC,Middle,(Opposite #1),10,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,4,,19-Nov-19,1935213,5620514,-39.499653,176.898179,8/12/2019 10:55,11970,,154,6914
669,ALPERS TERRACE,8,NCC,Middle,(Opposite #1),27,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935200,5620525,-39.499565,176.898018,8/12/2019 11:01,12337,,155,6925
669,ALPERS TERRACE,8,NCC,Middle,4 (Opposite #3),36,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1935192,5620530,-39.499519,176.897932,8/12/2019 11:01,12343,,156,6926
669,ALPERS TERRACE,8,NCC,Middle,6 (Opposite #3-96),61,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1935173,5620545,-39.499393,176.897697,8/12/2019 11:02,12364,,157,6928
669,ALPERS TERRACE,8,NCC,Middle,6 (Opposite #3-96),62,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1935172,5620546,-39.499387,176.897688,8/12/2019 11:02,12361,,158,6927
669,ALPERS TERRACE,8,NCC,Middle,10 (Opposite #7),89,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1935150,5620562,-39.499247,176.897426,8/12/2019 11:02,12392,,159,6929
669,ALPERS TERRACE,8,NCC,Middle,10 (Opposite #7),94,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1935146,5620565,-39.499221,176.897378,8/12/2019 11:02,12402,,160,6930
669,ALPERS TERRACE,8,NCC,Middle,12 (Opposite #11),116,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935129,5620579,-39.499107,176.897169,8/12/2019 11:03,12427,,161,6931
669,ALPERS TERRACE,8,NCC,Middle,12 (Opposite #11),121,L,Footpath,Urban,Concrete,Trip Hazard,Trees,1x1,1,1.4,3,,19-Nov-19,1935125,5620582,-39.499081,176.897121,8/12/2019 11:03,12434,,162,6932
669,ALPERS TERRACE,8,NCC,Middle,14 (Opposite #11),126,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1935121,5620585,-39.499053,176.89707,8/12/2019 11:03,12445,,163,6933
669,ALPERS TERRACE,8,NCC,Middle,16,149,L,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935102,5620599,-39.498935,176.89685,8/12/2019 11:03,12467,,164,6934
668,ALPERS TERRACE,8,NCC,Middle,22,215,L,Footpath,Urban,Concrete,Crack,Vehicles,1x2,1,1.5,3,,19-Nov-19,1935049,5620638,-39.498605,176.896217,8/12/2019 11:04,12519,,165,6936
668,ALPERS TERRACE,8,NCC,Middle,24,216,L,Footpath,Urban,Concrete,Trip Hazard,Service Cover,1x2,1,1.5,3,,19-Nov-19,1935049,5620639,-39.4986,176.896208,8/12/2019 11:04,12512,,166,6935
668,ALPERS TERRACE,8,NCC,Middle,24,233,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,1.5,3,,19-Nov-19,1935035,5620649,-39.498514,176.896041,8/12/2019 11:04,12537,,167,6937
668,ALPERS TERRACE,8,NCC,Middle,26,252,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,1.5,3,,19-Nov-19,1935020,5620660,-39.498416,176.895863,8/12/2019 11:05,12553,,168,6938
668,ALPERS TERRACE,8,NCC,Middle,28,266,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x2,1,1.5,3,,19-Nov-19,1935008,5620669,-39.498341,176.895724,8/12/2019 11:05,12566,,169,6939
668,ALPERS TERRACE,8,NCC,Middle,30,272,L,Footpath,Urban,Concrete,Crack,Vehicles,1x2,1,1.5,3,,19-Nov-19,1935003,5620673,-39.49831,176.895666,8/12/2019 11:05,12578,,170,6940
668,ALPERS TERRACE,8,NCC,Middle,32,294,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,1.5,3,,19-Nov-19,1934986,5620686,-39.4982,176.89546,8/12/2019 11:05,12597,,171,6941
668,ALPERS TERRACE,8,NCC,Middle,,337,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,1.5,3,,19-Nov-19,1934952,5620712,-39.497979,176.895049,8/12/2019 11:06,12629,,172,6943
668,ALPERS TERRACE,8,NCC,Middle,,338,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,1.5,3,,19-Nov-19,1934951,5620713,-39.497974,176.895039,8/12/2019 11:06,12626,,173,6942
667,ALPERS TERRACE,8,NCC,Middle,36,399,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1934919,5620736,-39.497772,176.894657,8/12/2019 11:07,12719,,174,6946
667,ALPERS TERRACE,8,NCC,Middle,44,459,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1934871,5620773,-39.497466,176.894084,8/12/2019 11:08,12753,,175,6948
667,ALPERS TERRACE,8,NCC,Middle,44,460,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1934870,5620773,-39.497461,176.894074,8/12/2019 11:08,12750,,176,6947
667,ALPERS TERRACE,8,NCC,Middle,46,481,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1934854,5620786,-39.497352,176.893875,8/12/2019 11:08,12771,,177,6949
2103,ALPERS TERRACE,8,NCC,Middle,3-96 (Opposite #6),54,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935185,5620551,-39.499336,176.897839,8/12/2019 11:00,12296,,178,6924
2103,ALPERS TERRACE,8,NCC,Middle,7 (Opposite #8),78,R,Footpath,Urban,Concrete,Trip Hazard,Service Cover,1x1,1,1.4,3,,19-Nov-19,1935166,5620565,-39.499214,176.897608,8/12/2019 11:00,12258,,179,6923
2103,ALPERS TERRACE,8,NCC,Middle,7 (Opposite #10),91,R,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935156,5620573,-39.499149,176.897488,8/12/2019 11:00,12248,,180,6922
2103,ALPERS TERRACE,8,NCC,Middle,(Opposite #14),138,R,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1935119,5620601,-39.498909,176.897041,8/12/2019 10:59,12205,,181,6920
2103,ALPERS TERRACE,8,NCC,Middle,(Opposite #16),144,R,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1935114,5620605,-39.498879,176.896982,8/12/2019 10:59,12201,,182,6919
2351,AMNER PL,801,NCC,Middle,near #3,17,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.3,4,,19-Nov-19,1935986,5622210,-39.48411,176.906289,30/11/2019 6:51,629,,183,3971
2351,AMNER PL,801,NCC,Middle,near #3,22,R,Footpath,Urban,Concrete,Trip Hazard,Trees,1x1,1,1.3,3,,19-Nov-19,1935990,5622211,-39.484097,176.906345,30/11/2019 6:51,617,,184,3970
2351,AMNER PL,801,NCC,Middle,near #3,24,R,Footpath,Urban,Concrete,Trip Hazard,Trees,1x1,1,1.3,3,,19-Nov-19,1935992,5622212,-39.484092,176.906367,30/11/2019 6:51,606,,185,3969
3021,ANDERSON RD,9,NCC,Middle,22 (Opposite #13),237,L,Footpath,Urban,Concrete,Trip Hazard,Ground Movement,1x1,1,1.4,3,,19-Nov-19,1930055,5616468,-39.538027,176.84033,14/01/2020 12:24,7431,,186,17525
3021,ANDERSON RD,9,NCC,Middle,24 (Opposite #13),251,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1930043,5616461,-39.538094,176.840191,14/01/2020 12:24,7447,,187,17526
3022,ANDERSON RD,9,NCC,Middle,28 (Opposite #19),312,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1930031,5616405,-39.538602,176.840083,14/01/2020 12:25,7494,,188,17527
3023,ANDERSON RD,9,NCC,Middle,30,348,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1930036,5616369,-39.538922,176.840152,14/01/2020 12:25,7518,,189,17528
3023,ANDERSON RD,9,NCC,Middle,32 (Opposite #23),360,L,Footpath,Urban,Concrete,Trip Hazard,Trees,1x1,1,1.4,3,,19-Nov-19,1930037,5616357,-39.539035,176.840174,14/01/2020 12:26,7557,,190,17530
3023,ANDERSON RD,9,NCC,Middle,40 (Opposite #29),416,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1930043,5616302,-39.539527,176.840276,14/01/2020 12:26,7596,,191,17531
3023,ANDERSON RD,9,NCC,Middle,40 (Opposite #29),424,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1930043,5616294,-39.539595,176.840277,14/01/2020 12:27,7605,,192,17532
3023,ANDERSON RD,9,NCC,Middle,44 (Opposite #33),467,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1930025,5616255,-39.539953,176.840083,14/01/2020 12:27,7644,,193,17533
3024,ANDERSON RD,9,NCC,Middle,50,523,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1929979,5616225,-39.540237,176.839564,14/01/2020 12:28,7676,,194,17534
3024,ANDERSON RD,9,NCC,Middle,50,526,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1929976,5616224,-39.540249,176.839533,14/01/2020 12:28,7688,,195,17535
3024,ANDERSON RD,9,NCC,Middle,54 (Opposite #35),558,L,Footpath,Urban,Concrete,Crack,Vehicles,2x1,2,1.4,3,,19-Nov-19,1929951,5616205,-39.540431,176.839247,14/01/2020 12:29,7731,,196,17536
3024,ANDERSON RD,9,NCC,Middle,54 (Opposite #35),567,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1929943,5616200,-39.540477,176.839162,14/01/2020 12:29,7754,,197,17538
1003020,ANDERSON RD,9,NCC,,,37,C,Footpath,Urban,Other,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1930111,5616640,-39.536461,176.840899,14/01/2020 13:05,9883,,198,17595
1644,ANDERSON RD,9,NCC,Middle,17 (Opposite #26),298,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1930014,5616421,-39.538463,176.839882,14/01/2020 12:55,9308,,199,17590
1644,ANDERSON RD,9,NCC,Middle,17 (Opposite #26),301,R,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1930015,5616418,-39.53849,176.839887,14/01/2020 12:55,9303,,200,17589
1646,ANDERSON RD,9,NCC,Middle,(Opposite #50),526,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1929962,5616235,-39.540154,176.839367,14/01/2020 12:30,7855,,201,17541
2049,ANDREW ST,10,NCC,Berm,,27,L,Footpath,Urban,Ashphalt,Obstruction,Vehicles,3x1,3,1.4,3,,19-Nov-19,1935111,5620985,-39.495464,176.89676,8/12/2019 12:51,19020,,202,7183
2049,ANDREW ST,10,NCC,Berm,,27,L,Footpath,Urban,Ashphalt,Obstruction,Vehicles,4x1,4,1.4,4,,19-Nov-19,1935111,5620985,-39.495464,176.89676,8/12/2019 12:51,18945,,203,7184
2049,ANDREW ST,10,NCC,Berm,5 (Opposite #2),69,L,Footpath,Urban,Ashphalt,Broken,Other,1x1,1,1.4,3,,19-Nov-19,1935106,5620944,-39.495836,176.896719,8/12/2019 12:51,18965,,204,7185
2049,ANDREW ST,10,NCC,Berm,9 (Opposite #6),87,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x1,1,1.4,5,,19-Nov-19,1935105,5620926,-39.495992,176.896716,8/12/2019 12:52,18985,,205,7186
607,ANDREW ST,10,NCC,Berm,,17,R,Pram Crossing,Urban,Slurry Seal,Ponding,Age,1x1,1,1.4,3,,19-Nov-19,1935105,5620996,-39.495367,176.896688,8/12/2019 12:53,19035,,206,7190
607,ANDREW ST,10,NCC,Berm,(Opposite #3),47,R,Footpath,Urban,Slurry Seal,Obstruction,Vehicles,3x1,3,1.4,4,,19-Nov-19,1935102,5620966,-39.495634,176.896659,8/12/2019 12:52,19032,,207,7189
607,ANDREW ST,10,NCC,Berm,2 (Opposite #5),58,R,Footpath,Urban,Slurry Seal,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935100,5620956,-39.495728,176.896646,8/12/2019 12:52,19008,,208,7188
607,ANDREW ST,10,NCC,Berm,4 (Opposite #7),75,R,Footpath,Urban,Slurry Seal,Obstruction,Plant Growth,2x1,2,1.4,4,,19-Nov-19,1935098,5620939,-39.49588,176.896626,8/12/2019 12:52,18998,,209,7187
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),9,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,3,,19-Nov-19,1933694,5620504,-39.500341,176.880557,6/12/2019 11:18,715,,210,4847
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),15,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,4,,19-Nov-19,1933696,5620509,-39.500289,176.880576,6/12/2019 11:19,724,,211,4848
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),17,L,Footpath,Urban,Ashphalt,Trip Hazard,Trees,1x2,1,1.6,3,,19-Nov-19,1933696,5620511,-39.500272,176.880582,6/12/2019 11:19,732,,212,4849
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),37,L,Footpath,Urban,Ashphalt,Scabbing,Vehicles,1x2,1,1.6,3,,19-Nov-19,1933702,5620531,-39.500095,176.880642,6/12/2019 11:19,750,,213,4850
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),40,L,Footpath,Urban,Ashphalt,Scabbing,Vehicles,1x2,1,1.6,3,,19-Nov-19,1933703,5620534,-39.500069,176.880652,6/12/2019 11:19,754,,214,4851
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),40,L,Footpath,Urban,Ashphalt,Trip Hazard,Age,1x2,1,1.6,3,,19-Nov-19,1933703,5620534,-39.500069,176.880652,6/12/2019 11:19,760,,215,4852
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),46,L,Footpath,Urban,Ashphalt,Obstruction,Vehicles,4x2,4,1.6,5,,19-Nov-19,1933705,5620539,-39.500018,176.880671,6/12/2019 11:19,771,,216,4853
3506,ANGUS PL,11,NCC,Kerb,1-68 (Opposite #4),57,L,Footpath,Urban,Ashphalt,Scabbing,Vehicles,1x2,1,1.6,4,,19-Nov-19,1933709,5620550,-39.499923,176.880706,6/12/2019 11:19,780,,217,4854
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),59,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,3,,19-Nov-19,1933709,5620551,-39.499906,176.880712,6/12/2019 11:20,782,,218,4855
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),74,L,Footpath,Urban,Ashphalt,Scabbing,Vehicles,1x2,1,1.6,4,,19-Nov-19,1933714,5620566,-39.499776,176.880758,6/12/2019 11:20,799,,219,4856
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),77,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,4,,19-Nov-19,1933715,5620568,-39.49975,176.880767,6/12/2019 11:20,805,,220,4857
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),77,L,Footpath,Urban,Ashphalt,Trip Hazard,Age,1x2,1,1.6,3,,19-Nov-19,1933715,5620568,-39.49975,176.880767,6/12/2019 11:20,821,,221,4858
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),94,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,4,,19-Nov-19,1933720,5620585,-39.499602,176.88082,6/12/2019 11:20,830,,222,4859
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),99,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,3,,19-Nov-19,1933722,5620589,-39.499559,176.880835,6/12/2019 11:21,849,,223,4860
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),103,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,1.6,3,,19-Nov-19,1933723,5620593,-39.499524,176.880848,6/12/2019 11:21,852,,224,4861
3506,ANGUS PL,11,NCC,Kerb,5 (Opposite #4),108,L,Footpath,Urban,Ashphalt,Obstruction,Vehicles,5x2,5,1.6,3,,19-Nov-19,1933724,5620598,-39.499481,176.880863,6/12/2019 11:21,861,,225,4862
3507,ANGUS PL,11,NCC,Kerb,4 (Opposite #9),10,R,Footpath,Urban,Concrete,Scabbing,Vehicles,1x2,1,1.6,5,,19-Nov-19,1933710,5620499,-39.500381,176.880741,6/12/2019 11:24,1021,,226,4867
3507,ANGUS PL,11,NCC,Kerb,4 (Opposite #1-68),13,R,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,1.6,3,,19-Nov-19,1933710,5620501,-39.500356,176.880741,6/12/2019 11:23,1011,,227,4866
3507,ANGUS PL,11,NCC,Kerb,4 (Opposite #1-68),14,R,Footpath,Urban,Concrete,Trip Hazard,Service Cover,1x2,1,1.6,4,,19-Nov-19,1933710,5620502,-39.500347,176.880744,6/12/2019 11:23,1007,,228,4865
3507,ANGUS PL,11,NCC,Kerb,4 (Opposite #5),93,R,Footpath,Urban,Concrete,Ponding,Age,5x2,5,1.6,3,,19-Nov-19,1933734,5620577,-39.499662,176.880986,6/12/2019 11:22,944,,229,4864
3507,ANGUS PL,11,NCC,Kerb,4 (Opposite #5),109,R,Footpath,Urban,Concrete,Uneven,Age,5x2,5,1.6,3,,19-Nov-19,1933739,5620593,-39.499523,176.881035,6/12/2019 11:22,924,,230,4863
2738,ANTRIM PL,12,NCC,Middle,near #1,26,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932343,5619193,-39.512649,176.86553,20/11/2019 15:14,16319,,231,735
