id,project,Service,Group,Board,Area,RoadID,CarriageWa,Location,ERP,Side,Position,Class,Fault,Repair,Priority,Comment,Size,Length,Width,Total,Easting,Northing,Latitude,Longitude,FaultTime,Inspector,Inspection,Seq,FaultID,PhotoID
ASM_SH_0520_509,TEST,SL1,STATE HIGHWAY,SH 1,10,164,2519,01N-0434-W,176,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x3,20,3,60,1760141.18,5915984.87,-36.888535,174.79712,24/05/2020 9:25,SF,2020_05,509,2536,SH1C3_200524_08658
ASM_SH_0520_510,TEST,SL1,STATE HIGHWAY,SH 1,10,167,2514,01N-0435-R1,6,L,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,20,20,,20,1760832.627,5915391.028,-36.893768,174.805002,24/05/2020 9:26,SF,2020_05,510,2537,SH1C3_200524_08760
ASM_SH_0520_511,TEST,SL1,STATE HIGHWAY,SH 1,10,167,2514,01N-0435-R1,60,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1760872.538,5915351.982,-36.894113,174.805458,27/02/2020 10:01,SF,2020_02,511,798,SH1C3_200227_01093
ASM_SH_0520_512,TEST,SL1,STATE HIGHWAY,SH 1,10,175,2501,01N-0436-R5,182,L,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,200,200,,200,1761484.07,5914160.595,-36.904743,174.812572,27/02/2020 13:33,SF,2020_02,512,1050,SH1C3_200227_17677
ASM_SH_0520_513,TEST,SL1,STATE HIGHWAY,SH 1,10,175,2501,01N-0436-R5,264,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,60,60,,60,1761411.061,5914197.609,-36.904422,174.811745,27/02/2020 13:33,SF,2020_02,513,1051,SH1C3_200227_17687
ASM_SH_0520_514,TEST,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,0,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,5x3,5,3,15,1761076.788,5914370.099,-36.902925,174.807958,27/02/2020 13:33,SF,2020_02,514,1052,SH1C3_200227_17750
ASM_SH_0520_515,TEST,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,13,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,5,5,,5,1761094.226,5914363.664,-36.90298,174.808155,27/02/2020 10:05,SF,2020_02,515,808,SH1C3_200227_01545
ASM_SH_0520_516,TEST,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,132,L,1,PVM,Ravelling,Mill and Fill,3,,120x2,120,2,240,1761203.2,5914314.762,-36.903402,174.809388,27/02/2020 13:34,SF,2020_02,516,1053,SH1C3_200227_17778
ASM_SH_0520_517,TEST,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,175,L,4,PVM,Depression,Level Mix,3,subsidence,20x2,20,2,40,1761241.563,5914293.168,-36.90359,174.809823,24/05/2020 11:21,SF,2020_05,517,2597,SH1C3_200524_14104
ASM_SH_0520_518,TEST,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,195,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,1761258.46,5914281.749,-36.90369,174.810015,27/02/2020 10:05,SF,2020_02,518,809,SH1C3_200227_01569
ASM_SH_0520_519,TEST,SL1,STATE HIGHWAY,SH 1,10,170,2471,01N-0436-R6,11269,R,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,3x1,3,1,3,1765376.631,5909111.147,-36.949563,174.857347,24/05/2020 11:13,SF,2020_05,519,2596,SH1C3_200524_13627
ASM_SH_0520_520,TEST,SL1,STATE HIGHWAY,SH 1,10,177,2492,01N-0438-R1,245,L,1,PVM,Ravelling,Mill and Fill,2,,10x1,10,1,10,1763747.8,5912663.988,-36.917837,174.838293,27/02/2020 10:08,SF,2020_02,520,812,SH1C3_200227_01900
ASM_SH_0520_521,TEST,SL1,STATE HIGHWAY,SH 1,10,179,10253,01N-0438-R2,7848,L,3,PVM,Ravelling,Mill and Fill,2,,200x3,200,3,600,1764311.124,5912328.243,-36.920764,174.844687,27/02/2020 10:17,SF,2020_02,521,816,SH1C3_200227_02025
ASM_SH_0520_522,TEST,SL1,STATE HIGHWAY,SH 1,10,178,2486,01N-0438-R3,156,L,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,60,60,,60,1764188.441,5912352.703,-36.920565,174.843305,27/02/2020 13:27,SF,2020_02,522,1046,SH1C3_200227_17233
ASM_SH_0520_523,TEST,SL1,STATE HIGHWAY,SH 1,10,3091,3747,01N-0441-R3,15,L,1,PVM,Ravelling,Mill and Fill,3,,30x3,30,3,90,1765074.394,5910059.897,-36.941068,174.853747,27/02/2020 13:25,SF,2020_02,523,1043,SH1C3_200227_16977
ASM_SH_0520_524,TEST,SL1,STATE HIGHWAY,SH 1,10,3094,3752,01N-0443-R1,192,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,50,50,,50,1765588.468,5908937.753,-36.951088,174.859763,24/05/2020 9:41,SF,2020_05,524,2553,SH1C3_200524_09844
ASM_SH_0520_525,TEST,SL1,STATE HIGHWAY,SH 1,10,3094,2416,01N-0443-R1,10328,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x3,60,3,180,1765118.08,5910001.998,-36.941582,174.85425,24/05/2020 9:40,SF,2020_05,525,2552,SH1C3_200524_09734
ASM_SH_0520_526,TEST,SL1,STATE HIGHWAY,SH 1,10,186,2465,01N-0444-R1,20,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,1766135.826,5907662.415,-36.962482,174.866188,27/02/2020 10:22,SF,2020_02,526,828,SH1C3_200227_02570
ASM_SH_0520_527,TEST,SL1,STATE HIGHWAY,SH 1,10,186,2464,01N-0444-R1,134,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,1766228.477,5907595.336,-36.96307,174.867243,27/02/2020 10:22,SF,2020_02,527,829,SH1C3_200227_02582
ASM_SH_0520_528,TEST,SL1,STATE HIGHWAY,SH 1,10,190,2459,01N-0444-R2,2,L,3,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,1766346.376,5907548.628,-36.96347,174.868577,22/05/2020 12:25,SF,2020_05,528,2394,SH1C3_200522_13917
ASM_SH_0520_529,TEST,SL1,STATE HIGHWAY,SH 1,10,188,2469,01N-0444-R3,13187,R,4,PVM,Variable Surface,Level Mix,3,,60x3,60,3,180,1766295.238,5907461.614,-36.964263,174.868022,27/02/2020 10:30,SF,2020_02,529,839,SH1C3_200227_03006
ASM_SH_0520_530,TEST,SL1,STATE HIGHWAY,SH 1,10,188,2469,01N-0444-R3,13426,R,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,1766465.88,5907293.443,-36.965748,174.869975,24/05/2020 11:10,SF,2020_05,530,2591,SH1C3_200524_13376
ASM_SH_0520_531,TEST,SL1,STATE HIGHWAY,SH 1,10,187,2462,01N-0444-R4,205,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,30,30,,30,1766105.563,5907617.945,-36.962888,174.865858,27/02/2020 13:23,SF,2020_02,531,1035,SH1C3_200227_16715
ASM_SH_0520_532,TEST,SL1,STATE HIGHWAY,SH 1,10,2626,2455,01N-0447-R1,342,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,1767760.448,5905080.922,-36.985452,174.885002,27/02/2020 10:27,SF,2020_02,532,834,SH1C3_200227_02744
ASM_SH_0520_533,TEST,SL1,STATE HIGHWAY,SH 1,10,2627,2454,01N-0447-R2,3,L,1,BAR,Armco Barrier Damaged,Repair,3,,20,20,,20,1767684.149,5905049.911,-36.985745,174.884152,27/02/2020 10:28,SF,2020_02,533,837,SH1C3_200227_02770
ASM_SH_0520_534,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,11166,01N-0448/05.06-D,5757,R,1,PVM,Ravelling,Mill and Fill,2,,340x3,340,3,1020,1769873.807,5899174.6,-37.038285,174.910068,1/03/2020 9:07,SF,2020_02,534,1234,SH1C3_200301_11797
ASM_SH_0520_535,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,11166,01N-0448/05.06-D,5782,R,2,PVM,Ravelling,Mill and Fill,2,,380x3,380,3,1140,1769872.599,5899149.872,-37.038508,174.91006,1/03/2020 10:12,SF,2020_02,535,1297,SH1C3_200301_19000
ASM_SH_0520_536,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,6476,R,3,PVM,Ravelling,Mill and Fill,2,,400x3,400,3,1200,1770086.908,5898501.788,-37.044308,174.912615,27/02/2020 14:08,SF,2020_02,536,1082,SH1C3_200227_21192
ASM_SH_0520_537,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,7106,R,2,PVM,Ravelling,Mill and Fill,2,,840x3,840,3,2520,1770379.529,5897944.799,-37.049273,174.91603,1/03/2020 10:11,SF,2020_02,537,1296,SH1C3_200301_18882
ASM_SH_0520_538,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,7217,R,1,PVM,Variable Surface,Level Mix,3,,120x3,120,3,360,1770431.656,5897847.292,-37.050142,174.916638,1/03/2020 9:06,SF,2020_02,538,1233,SH1C3_200301_11687
ASM_SH_0520_539,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,7236,R,3,PVM,Ravelling,Mill and Fill,3,,600x2,600,2,1200,1770436.593,5897827.435,-37.05032,174.916698,27/02/2020 14:08,SF,2020_02,539,1081,SH1C3_200227_21118
ASM_SH_0520_540,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,8160,R,2,PVM,Ravelling,Mill and Fill,2,,540x3,540,3,1620,1770862.844,5897009.33,-37.057613,174.921675,1/03/2020 10:10,SF,2020_02,540,1295,SH1C3_200301_18796
ASM_SH_0520_541,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,8284,R,3,PVM,Ravelling,Mill and Fill,2,,640x2,640,2,1280,1770917.267,5896898.342,-37.058603,174.922312,27/02/2020 14:07,SF,2020_02,541,1080,SH1C3_200227_21014
ASM_SH_0520_542,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,8502,R,3,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,1771013.665,5896703.368,-37.060342,174.92344,27/02/2020 14:07,SF,2020_02,542,1079,SH1C3_200227_20992
ASM_SH_0520_543,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,8744,R,1,PVM,Variable Surface,Level Mix,3,,200x3,200,3,600,1771104.471,5896478.425,-37.062352,174.924512,1/03/2020 9:05,SF,2020_02,543,1231,SH1C3_200301_11571
ASM_SH_0520_544,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2407,01N-0448/05.06-D,8812,R,2,PVM,Ravelling,Mill and Fill,2,,300x3,300,3,900,1771121.826,5896413.03,-37.062938,174.924722,1/03/2020 10:10,SF,2020_02,544,1294,SH1C3_200301_18744
ASM_SH_0520_545,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,10313,01N-0448/05.06-D,9297,R,3,PVM,Ravelling,Mill and Fill,3,,400x3,400,3,1200,1771255.427,5895947.575,-37.067107,174.92633,27/02/2020 14:06,SF,2020_02,545,1078,SH1C3_200227_20918
ASM_SH_0520_546,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2406,01N-0448/05.06-D,10026,R,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1771463.039,5895251.182,-37.073343,174.928823,1/03/2020 9:04,SF,2020_02,546,1230,SH1C3_200301_11477
ASM_SH_0520_547,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2405,01N-0448/05.06-D,10518,R,2,PVM,Ravelling,Mill and Fill,3,,900x3,900,3,2700,1771603.05,5894779.373,-37.077568,174.930505,1/03/2020 10:09,SF,2020_02,547,1293,SH1C3_200301_18586
ASM_SH_0520_548,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2405,01N-0448/05.06-D,11646,R,2,PVM,Ravelling,Mill and Fill,3,,280x3,280,3,840,1772170.217,5893807.803,-37.086217,174.937105,1/03/2020 10:08,SF,2020_02,548,1292,SH1C3_200301_18493
ASM_SH_0520_549,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2405,01N-0448/05.06-D,11868,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,1772290.019,5893621.323,-37.087875,174.938495,1/03/2020 10:08,SF,2020_02,549,1291,SH1C3_200301_18473
ASM_SH_0520_550,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2405,01N-0448/05.06-D,12440,R,2,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1772600.499,5893140.793,-37.092147,174.942097,1/03/2020 10:07,SF,2020_02,550,1290,SH1C3_200301_18425
ASM_SH_0520_551,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,10260,01N-0448/05.06-D,13828,R,2,PVM,Ravelling,Mill and Fill,2,,390x3,390,3,1170,1772876.9,5891797.262,-37.1042,174.945515,1/03/2020 10:06,SF,2020_02,551,1289,SH1C3_200301_18307
ASM_SH_0520_552,TEST,SL1,STATE HIGHWAY,SH 1,10,1735,2404,01N-0448/05.06-D,14023,R,2,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,1772902.925,5891605.255,-37.105925,174.945852,1/03/2020 10:06,SF,2020_02,552,1288,SH1C3_200301_18291
ASM_SH_0520_553,TEST,SL1,STATE HIGHWAY,SH 1,10,1734,2377,01N-0448/05.06-I,169,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,1772501.646,5893337.839,-37.09039,174.94094,27/02/2020 10:51,SF,2020_02,553,863,SH1C3_200227_04009
ASM_SH_0520_554,TEST,SL1,STATE HIGHWAY,SH 1,10,1734,2401,01N-0448/05.06-I,7687,L,1,PVM,Ravelling,Mill and Fill,2,,600x3,600,3,1800,1770658.449,5897425.036,-37.053905,174.919283,1/03/2020 7:38,SF,2020_02,554,1124,SH1C3_200301_02265
ASM_SH_0520_555,TEST,SL1,STATE HIGHWAY,SH 1,10,1734,2401,01N-0448/05.06-I,7705,L,2,PVM,Ravelling,Mill and Fill,3,,600x3,600,3,1800,1770669.636,5897410.714,-37.054032,174.919412,1/03/2020 9:35,SF,2020_02,555,1254,SH1C3_200301_15076
ASM_SH_0520_556,TEST,SL1,STATE HIGHWAY,SH 1,10,1734,2401,01N-0448/05.06-I,8414,L,2,PVM,Ravelling,Mill and Fill,2,,780x3,780,3,2340,1770994.779,5896781.115,-37.059645,174.92321,1/03/2020 9:35,SF,2020_02,556,1255,SH1C3_200301_15130
ASM_SH_0520_557,TEST,SL1,STATE HIGHWAY,SH 1,10,1734,2401,01N-0448/05.06-I,8498,L,1,PVM,Ravelling,Mill and Fill,2,,800x3,800,3,2400,1771027.648,5896704.195,-37.060332,174.923597,1/03/2020 7:39,SF,2020_02,557,1125,SH1C3_200301_02327
ASM_SH_0520_558,TEST,SL1,STATE HIGHWAY,SH 1,10,1734,2396,01N-0448/05.06-I,14059,L,2,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,3,3,,3,1772922.842,5891566.33,-37.106272,174.946085,1/03/2020 9:39,SF,2020_02,558,1257,SH1C3_200301_15567
ASM_SH_0520_559,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10088,01N-0448-D,364,R,3,BAR,Armco Barrier Damaged,Repair,3,,2,2,,2,1768111.935,5904010.637,-36.995032,174.889188,23/05/2020 11:13,SF,2020_05,559,2486,SH1C3_200523_24675
ASM_SH_0520_560,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10269,01N-0448-D,518,L,1,PVM,Ravelling,Mill and Fill,3,,50x8,50,8,400,1768303.523,5903728.126,-36.997543,174.891403,24/02/2020 11:14,SF,2020_02,560,482,SH1C3_200224_07229
ASM_SH_0520_561,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10089,01N-0448-D,1559,R,3,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,1768674.958,5902959.983,-37.004397,174.895747,27/02/2020 14:12,SF,2020_02,561,1086,SH1C3_200227_21653
ASM_SH_0520_562,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10089,01N-0448-D,1763,R,2,PVM,Variable Surface,Level Mix,3,,300x3,300,3,900,1768791.767,5902791.052,-37.005898,174.897097,1/03/2020 10:15,SF,2020_02,562,1300,SH1C3_200301_19303
ASM_SH_0520_563,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10089,01N-0448-D,1849,R,3,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,1768846.578,5902727.358,-37.006462,174.897727,27/02/2020 14:12,SF,2020_02,563,1085,SH1C3_200227_21625
ASM_SH_0520_564,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10089,01N-0448-D,2326,R,1,PVM,Ravelling,Mill and Fill,2,,500x3,500,3,1500,1769218.268,5902426.578,-37.009105,174.90197,1/03/2020 9:09,SF,2020_02,564,1238,SH1C3_200301_12042
ASM_SH_0520_565,TEST,SL1,STATE HIGHWAY,SH 1,10,195,10089,01N-0448-D,2326,R,1,PVM,Ravelling,Mill and Fill,2,,500x3,500,3,1500,1769218.268,5902426.578,-37.009105,174.90197,1/03/2020 9:09,SF,2020_02,565,1935,SH1C3_200301_12042
ASM_SH_0520_566,TEST,SL1,STATE HIGHWAY,SH 1,10,195,9713,01N-0448-D,2340,R,2,PVM,Rutting,Structural Asphalt SAC,3,,20x2,20,2,40,1765519.446,5903744.26,-36.997892,174.860127,24/02/2020 12:15,SF,2020_02,566,521,SH1C3_200224_11014
ASM_SH_0520_567,TEST,SL1,STATE HIGHWAY,SH 1,10,195,2370,01N-0448-D,3077,R,1,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,1769587.907,5901784.845,-37.01482,174.906267,1/03/2020 9:08,SF,2020_02,567,1237,SH1C3_200301_11986
ASM_SH_0520_568,TEST,SL1,STATE HIGHWAY,SH 1,10,194,2369,01N-0448-I,112,L,1,PVM,Rutting,Structural Asphalt SAC,3,,40x1,40,1,40,1768037.37,5904250.641,-36.992883,174.888297,1/03/2020 7:34,SF,2020_02,568,1119,SH1C3_200301_01702
ASM_SH_0520_569,TEST,SL1,STATE HIGHWAY,SH 1,10,194,10082,01N-0448-I,576,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,3x1,3,1,3,1768207.768,5903819.712,-36.996735,174.890307,1/03/2020 9:30,SF,2020_02,569,1248,SH1C3_200301_14515
ASM_SH_0520_570,TEST,SL1,STATE HIGHWAY,SH 1,10,194,10083,01N-0448-I,1045,L,2,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,1768433.314,5903409.768,-37.000388,174.892932,1/03/2020 9:30,SF,2020_02,570,1249,SH1C3_200301_14549
ASM_SH_0520_571,TEST,SL1,STATE HIGHWAY,SH 1,10,3229,9196,01N-0448-R1,205,L,1,PVM,Ravelling,Mill and Fill,3,,130x8,130,8,1040,1768013.146,5904488.204,-36.990747,174.887972,27/02/2020 10:34,SF,2020_02,571,843,SH1C3_200227_03178
ASM_SH_0520_572,TEST,SL1,STATE HIGHWAY,SH 1,10,3230,9197,01N-0448-R2,52,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1768077.359,5904300.683,-36.992425,174.888735,27/02/2020 10:36,SF,2020_02,572,845,SH1C3_200227_03241
ASM_SH_0520_573,TEST,SL1,STATE HIGHWAY,SH 1,10,3230,9731,01N-0448-R2,258,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1768153.707,5904110.146,-36.994128,174.889635,27/02/2020 10:36,SF,2020_02,573,846,SH1C3_200227_03267
ASM_SH_0520_574,TEST,SL1,STATE HIGHWAY,SH 1,10,3230,9731,01N-0448-R2,357,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1768178.791,5904014.859,-36.994982,174.889938,27/02/2020 10:36,SF,2020_02,574,847,SH1C3_200227_03277
ASM_SH_0520_575,TEST,SL1,STATE HIGHWAY,SH 1,10,3231,9198,01N-0448-R3,225,L,1,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1767983.218,5903863.571,-36.99638,174.887775,27/02/2020 13:15,SF,2020_02,575,1031,SH1C3_200227_16504
ASM_SH_0520_576,TEST,SL1,STATE HIGHWAY,SH 1,10,192,2450,01N-0448-R4,75,R,1,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,1767875.443,5904337.208,-36.992132,174.886459,27/02/2020 13:18,SF,2020_02,576,1033,SH1C3_200227_16555
ASM_SH_0520_577,TEST,SL1,STATE HIGHWAY,SH 1,10,3232,10266,01N-0448-R5,384,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,1768133.514,5904021.308,-36.994932,174.889428,24/02/2020 13:09,SF,2020_02,577,571,SH1C3_200224_15113
ASM_SH_0520_578,TEST,SL1,STATE HIGHWAY,SH 1,10,198,2413,01N-0451-R2,2,L,2,BAR,Armco Barrier Damaged,Repair,2,,5,5,,5,1769448.869,5901895.628,-37.013847,174.90468,22/05/2020 11:29,SF,2020_05,578,2388,SH1C3_200522_10499
ASM_SH_0520_579,TEST,SL1,STATE HIGHWAY,SH 1,10,199,2395,01N-0454-R1,166,L,1,PVM,Ravelling,Mill and Fill,3,,30x3,30,3,90,1769991.576,5899345.165,-37.036727,174.911353,27/02/2020 10:40,SF,2020_02,579,851,SH1C3_200227_03419
ASM_SH_0520_580,TEST,SL1,STATE HIGHWAY,SH 1,10,3286,9669,01N-0458-R5,48,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1771294.013,5895218.649,-37.073667,174.92693,24/05/2020 10:56,SF,2020_05,580,2586,SH1C3_200524_12905
ASM_SH_0520_581,TEST,SL1,STATE HIGHWAY,SH 1,10,2639,2379,01N-0460-R1,271,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,10,10,,10,1772328.897,5893696.23,-37.087193,174.938915,27/02/2020 10:50,SF,2020_02,581,859,SH1C3_200227_03891
ASM_SH_0520_582,TEST,SL1,STATE HIGHWAY,SH 1,10,2640,2378,01N-0460-R2,1,L,1,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,1772431.632,5893488.563,-37.089045,174.940118,27/02/2020 10:50,SF,2020_02,582,861,SH1C3_200227_03973
ASM_SH_0520_583,TEST,SL1,STATE HIGHWAY,SH 1,10,2640,2378,01N-0460-R2,12,L,1,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,1772437.632,5893477.562,-37.089143,174.940188,27/02/2020 10:50,SF,2020_02,583,862,SH1C3_200227_03981
ASM_SH_0520_584,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2361,01N-0461/01.31-D,4302,L,3,PVM,Ravelling,Mill and Fill,3,,120x3,120,3,360,1774786.889,5887673.285,-37.140998,174.96796,27/02/2020 12:56,SF,2020_02,584,1010,SH1C3_200227_15396
ASM_SH_0520_585,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2360,01N-0461/01.31-D,4403,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x3,20,3,60,1774836.435,5887585.676,-37.141778,174.968538,1/03/2020 10:03,SF,2020_02,585,1287,SH1C3_200301_17953
ASM_SH_0520_586,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2360,01N-0461/01.31-D,4554,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,120x2,120,2,240,1774902.209,5887449.443,-37.142993,174.96931,1/03/2020 8:59,SF,2020_02,586,1228,SH1C3_200301_10878
ASM_SH_0520_587,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2360,01N-0461/01.31-D,4747,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x3,20,3,60,1774982.274,5887274.063,-37.144558,174.970252,1/03/2020 10:03,SF,2020_02,587,1286,SH1C3_200301_17927
ASM_SH_0520_588,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,5143,R,2,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,1775147.74,5886915.529,-37.147757,174.972198,1/03/2020 10:03,SF,2020_02,588,1285,SH1C3_200301_17897
ASM_SH_0520_589,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,5482,R,1,PVM,Ravelling,Mill and Fill,3,,300x1,300,1,300,1775293.046,5886609.359,-37.150488,174.973905,1/03/2020 8:59,SF,2020_02,589,1227,SH1C3_200301_10814
ASM_SH_0520_590,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,5682,R,2,PVM,Ravelling,Mill and Fill,3,,220x3,220,3,660,1775374.722,5886426.836,-37.152117,174.974867,1/03/2020 10:03,SF,2020_02,590,1284,SH1C3_200301_17857
ASM_SH_0520_591,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,6360,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,30x2,30,2,60,1775660.294,5885813.701,-37.157587,174.978225,1/03/2020 10:02,SF,2020_02,591,1283,SH1C3_200301_17810
ASM_SH_0520_592,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,6608,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x3,60,3,180,1775768.455,5885589.883,-37.159583,174.979495,1/03/2020 10:02,SF,2020_02,592,1282,SH1C3_200301_17792
ASM_SH_0520_593,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,7022,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,100x2,100,2,200,1775959.368,5885223.803,-37.162845,174.98173,1/03/2020 10:02,SF,2020_02,593,1281,SH1C3_200301_17762
ASM_SH_0520_594,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,8983,R,2,BAR,Armco Barrier Damaged,Repair,3,,10,10,,10,1775827.425,5883382.024,-37.179462,174.980678,1/03/2020 10:01,SF,2020_02,594,1279,SH1C3_200301_17624
ASM_SH_0520_595,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2359,01N-0461/01.31-D,9469,R,1,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,1775787.319,5882899.444,-37.183817,174.98034,1/03/2020 8:56,SF,2020_02,595,1225,SH1C3_200301_10535
ASM_SH_0520_596,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2355,01N-0461/01.31-D,11028,R,2,PVM,Ravelling,Mill and Fill,3,,650x3,650,3,1950,1776277.806,5881461.339,-37.19668,174.986202,1/03/2020 9:59,SF,2020_02,596,1278,SH1C3_200301_17480
ASM_SH_0520_597,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2353,01N-0461/01.31-D,12903,R,2,PVM,Deformation/Shoving (C/S Rd),Dig Out,2,,30x1,30,1,30,1777165.83,5879869.961,-37.210848,174.99658,1/03/2020 9:58,SF,2020_02,597,1277,SH1C3_200301_17348
ASM_SH_0520_598,TEST,SL1,STATE HIGHWAY,SH 1,10,1742,2323,01N-0461/01.31-D,13339,R,2,PVM,Ravelling,Mill and Fill,3,,300x3,300,3,900,1777414.307,5879498.513,-37.214147,174.999467,1/03/2020 9:58,SF,2020_02,598,1276,SH1C3_200301_17316
